datetime,"ТП 2199/1 - ГРЩ/Б (Науки, 63)","ТП 2199/1 - ГРЩ/Г (Науки, 63)","ТП 2199/2 - ГРЩ/А (Науки, 63)","ТП 2199/2 - ГРЩ/Д (Науки, 63)",ТП 2199/1 - К 1115/Б,ТП 2199/2 - К 1115/А,ТП 2199/1 - К 1318/Б,ТП 2199/2 - К 1318/А,ТП 2199/2 - К 1319/А,ТП 2199/1 - К 1319/Б,ТП 2199/1 - К 1166/А,ТП 2199/2 - Р 630/А
2020-01-09 2:00:00,0.12123536,2.3402144,0.0,0.0,4.22573751,0.0,0.00029339999999999987,0.048711735000000006,0.048711735000000006,0.098853795,0.03060896,0.3744579199999999
2020-01-09 2:30:00,0.12942879999999998,2.07665984,0.0,0.0,3.8661684750000003,0.0,0.00021271499999999999,0.04448677499999997,0.04448677499999997,0.075587175,0.03146831999999999,0.35187840000000015
2020-01-09 3:00:00,0.11496399999999998,1.7258638399999993,0.0,0.0,3.6148347,0.0,0.00029339999999999987,0.041992875000000006,0.041992875000000006,0.072946575,0.03060896,0.32899711999999987
2020-01-09 3:30:00,0.10118799999999997,1.6527329599999996,0.0,0.0,3.16621143,0.0,0.00019071,0.043254495000000004,0.043254495000000004,0.050772870000000005,0.03060896,0.28601600000000005
2020-01-09 4:00:00,0.10728224,1.7218687999999993,0.0,0.0,3.273119055,0.0,0.00029339999999999987,0.04642321500000001,0.04642321500000001,0.07098079499999999,0.03060896,0.28761664
2020-01-09 4:30:00,0.12318367999999998,1.8022812799999994,0.0,0.0,3.4417727099999995,0.0,0.00021271499999999999,0.050970915000000006,0.050970915000000006,0.059164109999999985,0.03060896,0.26673615999999994
2020-01-09 5:00:00,0.13278751999999994,1.7046684799999998,0.0,0.0,3.7604491200000014,0.0,0.00027139499999999996,0.043254495000000004,0.043254495000000004,0.0723231,0.03060896,0.2868097599999999
2020-01-09 5:30:00,0.12722463999999997,1.5832494400000001,0.0,0.0,4.15901835,0.0,0.00021271499999999999,0.054234989999999976,0.054234989999999976,0.08187327,0.03060896,0.33519632
2020-01-09 6:00:00,0.16075279999999997,1.8826937599999995,0.0,0.0,4.579013114999999,0.0,0.00029339999999999987,0.04959193499999998,0.04959193499999998,0.083362275,0.03146831999999999,0.4284270399999999
2020-01-09 6:30:00,0.19727887999999996,2.0413998399999995,0.0,0.0,5.533413974999998,0.0,0.0014229899999999996,0.06047707499999998,0.06047707499999998,0.098853795,0.056947359999999995,0.5594171199999999
2020-01-09 7:00:00,0.27342079999999985,2.5852172799999993,0.0,0.0,5.690265614999998,0.0,0.0018337499999999997,0.05405161499999998,0.05405161499999998,0.14226965999999996,0.03060896,0.5123425600000001
2020-01-09 7:30:00,0.24691839999999995,2.714954399999999,0.0,0.0,5.859198,0.0,0.0023031899999999997,0.05625211499999999,0.05625211499999999,0.09051390000000002,0.031199359999999992,0.5202867199999999
2020-01-09 8:00:00,0.26167840000000003,2.3872167999999987,0.0,0.0,7.081106309999999,0.0,0.01200006,0.061533315000000005,0.061533315000000005,0.11399323499999997,0.02949375999999999,0.51307072
2020-01-09 8:30:00,0.23684223999999993,3.218611519999999,0.0,0.0,7.748671994999999,0.0,0.012594195,0.110325735,0.110325735,0.1392183,0.03060896,0.4785191999999999
2020-01-09 9:00:00,0.25217296,2.9222175999999997,0.0,0.0,8.350692119999996,0.0,0.03862610999999999,0.10565334,0.10565334,0.15248731499999996,0.030339999999999992,0.46027584
2020-01-09 9:30:00,0.2600712,2.6735017599999997,0.0,0.0,10.999367954999999,0.0,0.022481775000000002,0.09905917499999997,0.09905917499999997,0.14764621500000003,0.03663103999999999,0.3905364799999999
2020-01-09 10:00:00,0.28671135999999986,2.621723679999999,0.0,0.0,11.011309334999998,0.0,0.026325315000000002,0.10100294999999997,0.10100294999999997,0.101494395,0.03385615999999998,0.40793359999999995
2020-01-09 10:30:00,0.23087263999999996,3.221878399999999,0.0,0.0,9.258589079999995,0.0,0.030931695000000006,0.13414981499999998,0.13414981499999998,0.1222011,0.03295744,0.4763412799999999
2020-01-09 11:00:00,0.22940319999999997,3.064831999999998,0.0,0.0,9.891364859999998,0.0,0.08980974,0.10598341500000001,0.10598341500000001,0.12165830999999999,0.03295744,0.51129296
2020-01-09 11:30:00,0.30331472000000004,2.6898755199999993,0.0,0.0,9.146011499999997,0.0,0.08858479499999998,0.16287367499999994,0.16287367499999994,0.111381975,0.032071840000000004,0.6754307199999997
2020-01-09 12:00:00,0.3538791999999999,2.8001359999999997,0.0,0.0,10.730613554999998,0.0,0.074824335,0.19039459499999997,0.19039459499999997,0.08978040000000001,0.03295744,0.6471899199999998
2020-01-09 12:30:00,0.32372288000000005,2.962397599999999,0.0,0.0,10.1071899,0.0,0.08257009500000001,0.21979327500000007,0.21979327500000007,0.13822807500000003,0.031199359999999992,0.6282905599999998
2020-01-09 13:00:00,0.29778463999999993,2.877609600000001,0.0,0.0,10.100295000000001,0.0,0.06943311000000002,0.22481774999999996,0.22481774999999996,0.16355582999999999,0.03569296,0.5282439999999999
2020-01-09 13:30:00,0.4090947199999999,3.347810719999999,0.0,0.0,9.754911854999998,0.0,0.061797374999999995,0.20028950999999998,0.20028950999999998,0.17859991500000005,0.03385615999999998,0.49312832
2020-01-09 14:00:00,0.45834063999999985,3.4845276799999994,0.0,0.0,11.327484509999998,0.0,0.08057497500000001,0.114022575,0.114022575,0.154306395,0.03295744,0.7399220799999998
2020-01-09 14:30:00,0.41430991999999983,3.8171655999999996,0.0,0.0,12.89811339,0.0,0.07309327499999999,0.08979506999999998,0.08979506999999998,0.09419607,0.03295744,0.8304566399999997
2020-01-09 15:00:00,0.3882798399999999,2.9222175999999997,0.0,0.0,11.6092512,0.0,0.06883897500000001,0.08567280000000001,0.08567280000000001,0.09952127999999998,0.034767999999999986,0.7275630399999999
2020-01-09 15:30:00,0.3575199999999999,3.5774631999999995,0.0,0.0,11.013135750000002,0.0,0.08022289500000003,0.11496879,0.11496879,0.12140892000000002,0.03295744,0.7437006399999999
2020-01-09 16:00:00,0.4566415999999998,3.6805273599999984,0.0,0.0,11.890101015,0.0,0.09263371499999995,0.11750669999999999,0.11750669999999999,0.1632037499999999,0.03295744,0.6605395199999999
2020-01-09 16:30:00,0.4746356800000001,4.445816959999998,0.0,0.0,12.50849286,0.0,0.09665329499999997,0.12623535000000002,0.12623535000000002,0.19781761499999995,0.032071840000000004,0.9261473599999998
